event_id,loc_name,p_id,longitude,latitude
6843a8c1-635b-42f9-853d-ec07fa392482,US,cfbcd75b-6b37-42e6-9137-7881d88ee8e7,-78.87836,jq=_
77c54531-53e4-440a-a23e-38a4129ede16,US,88f36cf1-d8cb-4716-9e71-9fef2a9a74e8,-156.47432,20.88953
45f07262-31a0-4115-bd33-0cf967364ecc,GB,1fe5194c-b12d-47a5-a54d-5b6cf17f8e57,0.93333,hGO3U4+Wpf3
e183473e-2405-4ba2-ac83-55d1b29d2155,PK,4e683eef-0715-4091-8de8-baad1115bdb7,72.54064,31.82539
81f6b5f1-1dae-4cdb-b878-d8269ea4e2d2,RU,"=x#Z~&p""lB""Lcc|3dwE%X9b`,`}WTUXK#aOA",46.10925,43.35071
fefc3019-9886-4d1b-a17e-a481050908cd,US,8cd88641-b14f-4346-97d7-edef2f96a6a2,-71.8023,42.58342
bfe6217a-d6ef-485f-8d61-1282468dea68,CN,9a2dd184-8709-4cee-ae2d-8bd9982f3193,"mm,{SL@.JGYsP-JJl",34.65918
d88220d0-77c0-4990-a925-42d4ef15e009,IN,6c24f5c8-5778-46b1-a841-4dd07e2f20da,76.12647,32.55531
d0196041-29db-4044-9dfe-c677e7568860,UA,02bfdd39-eabf-491e-a3ac-9cd632db61c4,36.25361,47.48444
d527f567-c94a-408d-b7b9-11595c6d6288,AR,8fa172a5-99c2-49ed-ac37-75e23209e355,-60.47389,-34.64167
efd44ea4-c053-4ddb-a227-ea6c05517859,PH,c98211bd-435c-4171-9732-2b101d7ae356,120.5875,16.455
411a2e5a-00c6-4c5a-8950-fa3f72dccf95,DE,"paPKn~i?A3BeHQvC+M;zRk^Ne6,!HBcV5:481l/0^hHTr>[c$fymhRt~|?~eiq?gxzmz",9.22796,48.46458
813b43f8-eb1e-4026-ac5e-deddcaf6f896,TH,c1d6192e-6de8-419d-86a1-b9f324e6ce69,99.95469,13.51825
55241619-aa70-4a47-b4e2-a048d8d585a8,IN,fc7bad55-fd9a-4bc7-a7f4-fb92c94ae8bb,76.35484,10.10649
9b5001e6-aa6b-4949-9647-911f3222b2aa,NL,4cdfeafa-7017-4788-a587-68df5aaf7afe,5.58472,Vxb41JKI
32d0ddd7-b5aa-41b5-af1c-50c54a7ff2f4,CA,7aab30d0-91c0-4bb5-b68b-293a86593213,-119.27337,50.26729
11cfa624-2d93-4e12-9da3-c27bdf7e0d49,US,603aa14f-5c39-47f8-9c4f-08761b6f819f,-88.27205,44.27804
6c555a6f-86f6-4369-bf7a-2dd9531b9a73,JP,Bw%\.]`Xu=KfO[o+^L{Kc|OS#BOjW.n*7M0fqg+zHX+])e?KP3Xk7B#nWd6ji|l\],136.84186,34.4833
d5bff5d0-e53b-4c27-ab09-0ad9d267d8b1,KR,10cf5a93-6e6c-4635-ae28-afa21d56efee,126.835,37.65639
9168a5ab-dd3f-4c16-9e3c-3129e5c2c5eb,RU,027b6231-c79f-4083-a336-bbee330d3b27,37.99117,44.92934
33d5d737-faac-4eb9-a65e-df7867577cd2,BR,ea8b694d-c330-4b3c-a525-cbb9eee445dd,-50.00639,-25.42944
29663eb6-b5c2-4062-a6aa-b135c0a93517,JP,f5b99c1f-8815-41bc-bd21-5249501b9dc6,137.23333,35.8
77b82d70-4c38-4669-b1a3-a358e2160cb4,BG,e0feda0c-3702-44e3-8276-c878d1409ff7,|rdh9@x&;2f2_,41.57439
c50587ba-6aa0-49eb-b320-e0fe09416bae,FR,"vllNeV, INm[4by?A_K`Mm-BDWD-]I)C1xeP!@bH(SXvQk`ZToeIMwAsv2rf*a",4.8951,44.92801
848a2769-681a-4eae-ac50-ae74564b3d38,ES,3047f253-a62b-4987-8a45-0c541bcbb2bf,-3.67029,37.13548
8a16e960-c76e-4e9b-bcc2-de1fd3c55f46,f4?G,a619feb0-5e8b-4689-af67-48b43d8e628d,123.62494,12.37169
4e048690-5063-4be3-94aa-d09556cefe52,UA,50c484e7-6390-42a3-af23-e7a70f3ec485,26.97253,49.65186
f28b0599-bc7d-4bb9-a46f-7b556d17753e,US,44d2e9b4-c903-4dd3-b237-526ba7ea4fdc,-74.01042,41.50343
f5c847fd-feea-484e-88d6-0bc75a9df816,DK,8a67cef9-af7e-4bb9-bc61-8d85cd93ebaf,12.53463,55.67938
946e1835-cfdb-4a6b-9b65-fc70239453d0,NG,8a76cab0-0847-4ce6-9e6c-f452bf9267c1,3.64633,6.8485
0448ee5c-f129-482e-b9d9-33b4a157e3a7,CN,d06537f7-3bb5-4fb5-bc30-6bf3890a46ff,118.53333,27.92333
a0060123-6ba0-48a7-a111-378b3a1a370d,IE,e771800e-583c-444d-aaa0-747c3a17a033,-7.35,53.53333
ddf788d8-7744-4765-8077-9be6aaede930,IN,40c091e1-1d9f-4483-b4c2-7ce9fd0b8d0a,75.16878,30.81383
82e55577-3051-4fa6-8124-6b1ea07bb632,JP,304e891a-dd55-4680-846c-a578b8acd60a,136.61667,36.53333
2df453e2-e1f2-4ff2-993f-d8eecd7825d0,US,37ce3be0-599a-4a69-bb99-f1d86ee4faf1,-118.10583,34.09611
2474c811-aff1-4caf-9250-e0bca0ceb1fb,PK,5cf1df30-0c2b-4e0e-b8b3-33f100d3101d,68.75915,KTh_p
dfe57e5e-a6ba-4d50-8b0a-5c0825ab566f,VE,",o6;M<35U0?2q/n>n>IJ5""hLHhe@H<}2pE\0;d3d0]""x%c?xkLI!j",-67.33122,10.22677
8d4ac45c-4b90-4b1a-95c2-2df6149d76a9,IN,9a54b652-6df5-4cd0-8751-2cde1e3877e5,72.93924,",CGYC>1fW\J"
7ff17043-82ff-4698-8b2a-c09cf147afb8,KZ,;R)eDq[XiR+e|E]A.1<fswE1dbFRAdJOgS_C}PeRU,77.0202,43.41949
a410f28a-0ebf-43c3-833f-a698a2e381bf,BR,efaaceb1-46c7-430f-9f04-51a7d3d2d562,-41.45861,(Xb>
280ef09e-7aec-4dde-914f-28c48372662b,MY,522e5a66-8a0c-4b26-b111-d8fcdd1cd6ef,101.96857,4.88441
dbe42d65-cfc8-4bb3-bda7-78689b820567,CM,2c6f95b7-7cd2-467b-a125-b63130c1b3b2,}`@9:,3.51667
ed1ff8a1-e390-413c-920a-f92f25f0a42a,IT,636d894b-ec36-4d8e-a8ac-8b6e5a6cb3ee,12.70038,45.9836
84087fd9-339e-4c82-ad15-566984459fa1,US,3005b7bb-4205-4158-aec9-dedd59aedee1,-88.42814,42.16808
08f9f713-3c51-41fe-8c51-2c32a99c6cb1,IT,7386dddc-f6d9-4654-a957-b9a230c01e13,14.34085,40.87363
63bd452a-f7a8-4cf8-8c77-9cba1fade23f,SK,125de5b8-4de0-4d8f-8a0c-75fd41d1dd48,7$9<:`P3zo,48.8449
ce9540b1-1f98-4213-990c-098b69face69,US,15ebf471-ea9b-4a25-bbc1-7f43e63b459b,-82.07842,26.91756
34de896f-ef1f-4e9d-8d7d-0b23aadcf10c,XA@,249cdd60-1d92-4b32-a5cc-f03bc5e6ee3e,76.32756,9.57046
efe5c5b8-c56b-446c-b2c4-23c8f16437a1,NL,90cbf40d-d4b9-42a7-96bc-8c85bbf064c8,5.22778,51.955
810993d3-b366-4075-a052-13c7acf8d046,GB,a645a6fd-c12d-4e8e-b6a8-25b03ab924aa,-2.58736,56.56317
9a49423a-91e7-4f26-8ea7-61c4e81b698f,PH,%|G:<EMU{rm;.OJ{G;1G]bP^=VeDHl#__eTO$}!,120.57224,15.72892
129d1d6f-8036-455b-a986-9b4b67ecfbd1,US,d311f537-7d83-468e-afe9-a63672b15434,-115.98391,36.20829
561ebc3f-ec91-4232-9136-1852ec4a8677,4,13ec1c51-23b1-4b64-ad9e-477dc70017d4,5.51978,51.44889
7bcb66a0-e501-45ea-a280-137ffda6f431,TR,3d2d392e-f553-449a-aa3e-78dfe23b232a,28.67582,40.98894
779cc90f-0845-46ad-bb81-b81a9ae982cc,PK,6db3537a-0660-4130-ad3b-7db5997935ad,71.57118,32.87533
c2c60fff-2e6b-4bc8-93f9-2a26351c6de4,HT,d9a8ca1b-a34b-410d-a0d1-1bb94784ad43,-72.09391,18.65297
d5fdd8df-6fd7-401a-a272-b9d4a8144b3b,BG,1d6f918b-577c-4937-917f-253a353783be,24.71204,41.57439
1af41bfd-adb8-4775-ad9b-f5d13fa6c48d,EC,81f34b86-a52a-48f8-b91e-f72e8eddeee8,-79.59415,-2.13404
2edb4918-1ab8-4a07-aa96-13c34c2d89e9,KR,76b60b2c-cfa5-4035-89c2-7b8e338872d8,128.62667,34.8825
413a14b4-a8b6-448d-8fa8-213a71df09a2,EG,8a1a41c8-8988-4eb3-a783-c97d3578d140,31.4976,26.67319
9dd00685-a3c7-4637-82db-4d60fc7be383,US,a8ecba43-9b12-4e8c-8582-45ec8293c662,-73.95958,Fb;I{?A]b#JMQ
5d7a8e72-7619-4328-a9fa-45421fa119b0,RU,63f9e9d5-72fb-463a-aba2-34b4597d55a1,85.4265,55.8736
b0d813a3-14d8-43f3-a794-dcad02e5d7f4,ES,be5eb69a-a6d3-4999-a0b4-746958e25eb5,-6.03731,37.35813
c21be366-6100-485d-962e-994020896b77,UZ,5e9b9ef0-9a88-495e-a931-b0a0739de8ee,|Dtn.-zSuH,40.11583
46e7cff4-2ade-451d-ba25-495487d77f4c,ID,33b46aab-071a-4ee8-ac68-beb486394dda,109.3243,-7.0981
1d24e980-827f-48ec-84df-f9774ddeb3fa,BR,"E`rv;8GH@.<dIkCJT4YeZ\@*qe79'  >ia/9Vpl6q""e|M\",-38.79084,-10.95817
71518a2a-6e24-4bc2-970f-6c324782f06b,DE,6b8819c8-e18d-4230-82a4-2ec456c57056,7.36027,51.20219
624aac00-5f6f-4ff4-849e-9f132692e835,US,a7945684-aa95-4dc3-880d-0b8f9037dd9d,-117.23991,47.64995
719af26a-1b8d-4540-961e-d0e1a5e2c52c,IR,692d367f-64ea-4f41-9e1c-979b5e61902e,51.49621,36.64852
04f04252-f284-49a0-b1d7-a151ef5c4ef8,ES,0137245b-df26-4e61-a86d-315ff34a4ff7,-0.18333,38.96667
164c4127-bf01-4857-a85b-61ac2d4c0ff2,US,0160c0ec-cfed-4e74-a210-6bfaa0fa5b61,-104.83192,39.72943
eeace869-0c8b-4f00-8ce9-f5baf0ff738d,CH,"qwD""|+`U6cG4O9o-LyVri2PZiFF?h8n.4:v""M*xk,-JBTqL<Tn{NanJL+C",8.52462,47.30997
471b0cd8-e9a9-4354-b918-8688aee4be19,UA,e55567e0-8aca-4e19-83d0-44e2671f794b,26.97253,49.65186
2d24a94a-b352-4152-8284-648041ea8165,HR,"L""}[0`}hi@Jmb*:klNfY(A 4^~.",16.43915,43.50891
3393d4bd-39cf-4efd-927e-2d6994be1df4,LT,16ff37c7-e088-41ac-8513-f60e0dce3a31,24.75,55.25
19cafd7a-db1a-4bf8-be8d-98535d17bfde,US,",&{Ox}^wFSe!3:H&aa7'{f""2.:w86-uj#""k;Xt9hf4NxChYs;iAL'w1Oa3U'}Dv)~rNh",-81.77285,28.54944
a4d70901-623c-4a63-8c03-71941c0b49d3,_T,3861f9c8-c94f-4546-aef6-6e8def736102,-122.86705,45.49428
1c9a713c-859d-422a-9de1-7d2ee58a7ade,RU,3ba8e3d5-c739-47b5-b69d-a93ceb78c029,69.49015,56.11281
64868160-78c5-4db3-a87a-a89ff08f4b33,JP,4376f1ed-6814-4dc0-a187-1777c8aab8e8,137.5,34.9
304898be-00f4-401b-b5ca-e7346de85208,US,088ac4b1-acd9-4b6e-bade-4c7e1c6929e2,-87.45476,4elhcF]w'q
f49bf674-3b06-4ffd-8852-0d9733a8fbc1,PH,670e4989-2004-42ac-80b3-d4e782b88010,123.758,10.20898
9f00bb30-5b47-4fb8-8050-d2ef4c08e928,BR,"C""hZ(Lm'Q2t""@|!g}jO+\8Q^5Nl07FWIm%~dcc}6"";<6,TmzP_Q|C{=@s-CD2e`Qk~L2fC{",-48.62789,-17.74431
f589ca4f-f34c-43ff-b07f-b399365e2e78,US,87517835-bbf3-4cb5-9197-a36cef0b116d,-86.78777,33.44872
b6045eeb-8aca-4e08-8b6b-d908fdc071da,CN,46fb106a-ea83-4075-9a13-551f05ab8fc4,116.11768,24.28859
1076ccda-d120-49cb-8a32-9ca32eed5579,FR,75441a91-ff15-4cae-b367-2b9e8313fb55,1.00288,49.28669
bfb08e42-2a3e-4677-bf8d-7a63dc465f26,GE,c80b1f3b-54ef-4251-af22-c403f3ca4f43,41.77921,41.82143
d3ecd862-ef44-4f92-b4dd-773a5d76b0c5,UA,6ae7c396-1318-4c6a-b1f6-b52a8f50dab4,38.15035,49.41029
0b4c3d98-3dde-4918-a226-65a1c11504a3,RU,6e7367a0-0df2-4f46-91f9-78abed449af9,37.38115,55.63711
c043f868-7a9a-4556-b513-4c13fe02b56d,IT,12b103d5-e803-43a8-b1c2-f54039071365,13.57661,"J~; f6n.,"
ee04553c-f69f-4094-9ae0-1fa421248515,AU,13972647-de31-40cd-bdcc-142b7557dc5e,146.05093,-34.28853
8d464740-a27f-4ebf-aa55-321f27edf5ab,DZ,9c6d409f-3a3b-49b8-8e70-432a10c86053,2.31889,35.21222
5642c317-d5bc-4065-9aa3-177489377bf9,DE,91dd3ceb-7923-4100-9361-b5139ff96927,12.1369,51.04962
b816d3b1-a0a1-4e5c-bb4a-d12444bd49ac,PH,b949e3f4-1696-4308-8525-52d853c234aa,123.33471,8.56697
2788901b-8e7d-4a73-be43-3bef0efe4023,CA,"H- Foep>G!]M-^>Ss=x72=CnY/7ytNczUR|2@w3 Y?=@Q_p2!!hvm'Z,do~X-+^",-60.1831,46.1351
ff3fba7d-bd39-4e3e-b53b-25aa0e577222,DE,08468fb9-ed45-4b86-92c2-ef008af7f183,6.8625,51.47805
3ac39393-3c6e-4600-aad7-dd1f5a039a9f,LK,f3efc875-2ec2-431d-a49b-e7189d0fc97d,79.883,6.9909
9f9f262a-bcf2-4300-9662-f2a19fb6f71c,BR,ddd90fac-75f0-483b-8d5d-349ee974012d,-48.59278,-23.7975
9dd2a25c-e520-4950-aa6e-74c690ec0936,PH,31ffb61d-23dc-489f-ae72-ae1fadf2cca2,124.84472,10.13361
a21da182-010e-48fd-b94a-c3cf21a10032,MD,61289eb2-c60f-4a05-b2f6-dc482cdfcc5d,"""v0HLC3Q,D]BG",48.15659
df04c78c-0d4d-4d80-972c-f02a2685f4c1,NL,"T5abQ`M}p_.zh57TA!-iOFknjEaq2GOXPpm9k`? z{BgK)""",7.00417,52.26083
ac1d2858-459a-495f-ab9e-d1330f265d26,GH,e33571fc-c1fa-42d3-ab0d-ac9434c40fbb,-2.31938,6.46346
8f3a8886-a91e-422b-89a2-ca4a11f515ed,IR,0ab2b8b4-e8c8-476e-8025-4e7026004a48,47.3799,33.14447
f112e96d-31b7-4770-95a8-a7008f6ed228,BE,5c2585d9-d4a1-410c-a9ff-2750d17b5a36,4.25633,51.21187
b4bfd8c4-669c-42a0-9618-2978fcc482e2,}:,23ba3020-64a2-4edd-af75-d4d867590915,37.92792,53.93361
36b28b5a-dae5-430b-bc7e-6e585067a284,US,e834a8cf-135c-4e13-ae04-f8efb173156f,-156.47432,20.88953
fabda203-6d83-43a5-a196-f0de33ed86d4,US,4274fa33-a9df-4c9e-9e18-1f996f53ed14,-77.37331,37.60876
108b2f66-0dd8-4456-80cd-45f739ba0e77,GB,90e5e8fc-34b7-4110-aeed-9281114db8bb,-0.76667,53.38333
a452c62d-0efd-4740-8b74-b42d84a5830e,PK,22f98e15-ecd2-4d5c-ada6-4881b5b57b01,3Rc2`s,25.80565
cb03379c-72bc-4a32-85bd-c1dd9447055d,FR,4b598048-076a-4610-8808-9686d951d64f,2.08333,48.86667
6ed018ed-5538-4a71-8ddf-40d48523a537,FR,ef0d5fcf-fff2-4105-891c-6a87defe7b8d,4.63031,43.67681
73edaa00-5bcb-421b-8734-b4fbff4faef9,KR,2b8ddedc-cb7a-4b66-bb11-314270d47af5,127.08472,36.20389
311d021b-916f-4d69-823d-280e1681d38a,PH,f3241ff4-5013-48a2-83fc-4065504be619,121.12251,14.62578
518603e4-66fd-46c9-b201-b57f6c8499d8,IN,587b995e-6b30-4b22-b515-0f88a1010426,77.5609,11.00599
8cc5ea5e-2d00-4b23-9648-98eae9d41478,US,pcw;ozK()h:*NE$sM*G9v1*Ce0E?.Go;FkTGxywT1&B5,-86.78777,33.44872
dc96da95-5cc3-4e2f-a7e9-a6c60de3dfed,w,b4918aae-618f-4e8d-9e0b-e4cc3dc35b89,4.21372,51.12794
cb815d9b-afb0-421e-ae48-1c026983e6e4,IN,ff2b1059-937f-470d-8e5b-36554b838491,84.63445,24.81757
c1a74c8f-1b91-4813-b5ee-fa6e1822b0ec,KR,7f8bbebe-0c7c-4d36-b305-f2ecbfd02e2d,128.63083,36.82167
a61ae453-436c-4f41-aa8f-d9af813c10dd,US,"R&sZq:VFuRYn~Cw|m_0:e9FBUg7'\s@8#8~,qZn1x[_2e(=6F`D$A6gY'x]5SWHJY]=ySl1c",-71.05977,42.35843
e14f1436-e5e4-4947-a717-13f2abe7234c,US,"]x /ao-K\d\Ria$oE$mN4y1qM]8*pe,a6Jur8KP-+G4+VL;Cutt2JWgM""=557drnV4:.9!",-73.97069,40.64621
fafb509e-bbac-4664-9eba-f6dfe945a16d,ID,c7390ead-b05b-45be-887f-2d4a72e4ccee,98.6738,3.7278
b4bd92cf-a26b-43bf-9467-0e58c9d7466d,CU,71128de7-1379-434a-b3a7-abddd9c6a2b4,-81.24441,23.15678
bfa2005c-071c-4fab-86b0-c8e46fdee2f5,BR,010d7943-ee27-4383-82e8-6a091a649d82,-35.71667,-8.66667
17a7ae13-218f-4e0a-bd40-817e7c4268ec,MX,2ab49bf3-8273-4277-8e45-31fedbaa91be,-96.72365,17.06542
3b94e1e5-1381-4af4-bedd-2df835a10d31,IN,aae7e1cc-2058-41ce-89c7-836d363ba859,73.66633,25.92493
5d411542-ae78-4ac5-9349-5cef17c2540f,US,14faff7f-cd01-4a5b-906f-2fad9b4344c2,-93.12577,44.73941
ff131b0f-bc0b-49dc-9092-f25c885a712c,US,e2165f79-45ce-437c-b4e4-3bd1c7366522,-95.36969,35.74788
3ade4165-4b71-4cec-ae4d-fafc054aa792,ME,840389ce-9f0e-41c1-929d-f388a69d93aa,18.84,42.28639
18511af0-cbdb-47d8-a5cc-3689e48889b8,RU,29f23ea0-44cc-4d8e-8c3f-93afe790eeca,92.48278,58.23583
d8f46658-12f5-4d36-8a20-137a74be97c6,IT,43f4205b-9138-420b-ba0c-e8c462378b3b,8.62118,K;;@
855ecdff-ecf5-4ca5-8664-45ffca0d8259,IN,b35e2722-a295-4c67-816d-ae45f6083a3b,76.11996,11.12018
11575b64-6acf-480c-9d3c-e0c802bce472,DE,59b92648-5a1f-4a3b-9f5f-a1ff7d596672,8.77069,50.80904
cda41d9e-f48d-4c0d-afc0-eb00acc51eb0,NL,"FAqyS}>?hR650bVb!aShgXH%Nsq#@l,rz32[/*""euQ8W1;{`a|@yhTV7xA;",5.22778,51.955
05eaa797-645a-4fdd-8198-70fa62a58ee6,LT,774d62f0-9bc3-47f7-b76f-c91076bc00e7,}T ?@([-<PnY,54.39635
a1805e1f-2bee-4ebc-b6ce-8eb4befb2760,IT,92af0f6d-7618-4547-b2ec-403fdc8e5d8b,13.39954,43.62558
285ed650-6b67-45ce-8c67-9b511d2aaa1b,MT,44ce9785-0b63-4b43-8123-33dd44773e82,14.51472,35.89972
1a85f3be-8439-4044-af8e-1b129cfad643,MA,5b807392-b478-4ac3-9114-2e24a9cfc56f,-6.00137,33.42585
6a6e2c19-78fe-4545-abb9-92170453e623,DE,(y'+4(&Q@ B4qQW<$id*!;/8#&q`;2_Rx=c\))u'g66m1w,6.51352,51.19139
a0e3a426-325c-43fd-8904-6a725ae7d87a,US,c305dfdd-dee8-4239-bf58-6b409bb9e162,-88.31476,36.61033
c356e6d7-8be9-4a75-b66e-ab73117b6ebc,UA,a6b30373-3bcf-4f17-9740-b5d700d3d5a9,31.33078,47.56494
cb8c0d09-923e-425f-8bd7-9218f9332d7f,RU,47ff5c39-39e2-4619-96c8-330dc9d5baec,37.56667,55.85
57697784-6bc0-4151-b5b3-01974e828097,ZA,d3032f1c-4928-41d6-8b69-f213a66944a1,8y1Y,-26.93366
61067d49-ad83-4424-b46f-17727ac89fe6,US,7b49d330-49f2-43c3-a946-99797c3abfd7,-104.83192,39.72943
28449a58-cf2a-4e8a-9466-5177470bc219,IN,128552c0-8afe-4879-a905-1bda04b3e9fb,71.57737,21.53889
b2a76958-714e-4d5c-97b1-a802ccceb81b,IN,3e815bb6-5058-4412-9221-fb5c5ca43996,75.96976,xq=yy
56f49bb5-55c3-47cc-8636-94c923c9ff24,GB,767585ee-b49a-4f7d-8342-6d1ce9abd242,-5.53715,50.11861
93c30ed0-eaab-4ece-acc3-188972b4ad86,TR,a0ed60f4-8257-4226-9253-eedcb05bc525,"}KJ@`V~,%",38.13708
e993c7e3-6098-42db-8132-666d70a6132c,RU,62ba449a-9286-43b5-ad44-efdebab22e4a,32.86389,53.95278
17ca9681-5f1c-4421-a219-4a2951e75962,US,"6HC'w(J}]!6>'v:IIzVK_@_Kxes,^#wC:IGc./",-120.43572,34.95303
ba275c48-ea19-4455-a6f2-bb46f6d72f60,IN,f3527830-37f3-4167-8135-24f681940dae,86.51499,23.1959
cffa9746-2b2c-4101-8e12-f615366b60be,DE,f5185fa8-136e-4953-bc4a-0dcfe09187c3,9.5586,54.52156
a50f0edc-12cb-4bf6-b05b-5b09a9de6707,CA,b14f6d89-0510-48c5-9be2-ca448977739c,"J""XsRAZa",45.4473
8f31b80c-2ebe-40c4-a738-a2fd41a4da6b,US,47774e39-ea73-4889-a36d-996bd81983cd,-73.95958,40.57788
d9a0f07c-c1a1-4b9d-a1ec-d1f449318282,CN,7eb7de0a-c371-4ce2-aa30-50475e927241,e*>x4DIi:/@,24.28859
d596f9de-e658-437b-8e87-dda8a6ea8b3c,ID,090324dd-74cc-402a-bdad-8db609c4be54,113.69785,-7.73379
2704c46a-1209-4659-b490-586c1d00bd35,CO,f1cbb09f-a5ec-43ac-9ea9-164be28be2b4,-75.87877,5.6561
29c5864e-aa5c-4ef9-81bb-4c41a72a7f33,US,f94134f4-7154-45ca-b6b8-8256973c6750,-123.02621,44.99012
fd6710ff-4302-44ea-866a-f4d6e37818bf,MX,3d5756cd-1fcc-4c6c-b0a3-5eb61c272011,-96.72365,17.06542
97073ede-3935-4025-9107-8715d297aa2b,AU,f5251675-0ecf-431f-8908-88cb1fa3fc4a,153.10236,-27.50578
444f09e5-06e6-4df2-80ec-2d98aaf283c8,AU,"U;""B0v\$-<Xt\["">V-cPx[6kp0#*oimKuE31\dB](I",150.99292,-33.75881
87a81001-d1ea-4e08-8509-ab96aa9ba12b,GB,ef64b54e-ef4e-4105-89c6-618cad60ccc5,-0.74934,51.62907
570ce6d9-d3ca-4667-a404-338435b255fe,IR,14b6ff0d-9893-4a66-be21-16cd96b4935b,51.67462,T^GSs>(+0
ca514ed2-3dab-45bf-bd78-739ab98f182b,GB,a22dd304-56b8-4817-acea-10f8805066e1,-3.05814,53.00974
3d087d55-5339-4e13-b7b1-c6dc16ca3296,US,5f1fd810-6512-47b1-a41b-eaae494d197f,-71.08977,41.9001
f3be3a8f-a01b-4e6c-bcd1-3028fdcc5a78,PH,db997d91-5d47-4320-a927-65def95842dd,120.97844,14.8361
3e1ef094-31cd-450c-8898-dd853e8c612c,DE,540d2760-97ee-42ed-94b1-098e859c3909,13.28702,52.4581
963ee000-ad81-42df-b14f-c280520a5a5c,BE,4f213619-3856-4071-a6aa-919723e3a3ae,4.52529,50.71229
978c7589-a154-4977-84a3-5ebfc0366762,VE,f0ed8c99-df50-467e-8790-ae3b49b5143c,-67.33122,10.22677
ad90dbf0-65a0-4b77-977d-3309bda3d76a,DZ,c1afe212-b0d0-465c-a79d-56e3f0ed7fcb,3.55665,36.72544
4d1d64bb-649d-4b47-ae55-d89d26c3c2a1,IN,RzO*1j+0h^XtC}E!5w3\7t/seJmPvtp]zsbej7&H_k9L<qV)kp%f5-`~#@_twCRe#Duu/,71.21169,21.59983
efc865b9-d831-42f3-aee3-554d1fea0539,ES,8b7feb3f-5516-4eaa-a8a9-2c09883391a4,-3.53261,%tT\I4h|iSw[!3
0bd229ca-d9f0-4efa-b9e1-c071325b3960,TR,06cdd319-4380-4de5-9e78-b22e438c3ccd,34.02537,38.37255
f2b457c5-6859-49bb-943e-1fb1fafa17cc,US,ca9dbd9f-8c8d-4eb7-9fc2-28df80a4f030,-156.47432,20.88953
61de7c16-3c8e-4ac7-8db7-1dd6a2a5e952,BR,25592f6d-c52d-412e-8e6c-f20158ad5fef,-35.71667,-8.66667
17fbdc60-92ae-4c5a-b123-1cec1ca0ca4a,ES,4c95de31-2fb0-424c-a544-31d9880a109c,Co;>:+_:[AKcA3,43.31667
5c5e8288-8cde-469a-a6be-a2724e4abe4a,TD,dc8fd008-fa60-4f34-9449-97a62e1f5d64,18.69303,t%;YkU7-
1ff5e1f1-88bb-4081-96df-b319c9eb4125,PT,f5607c57-4027-40f0-8c4d-8e2ff3394176,-9.24671,38.72706
783d5c89-5ca1-4c74-a466-1e63a40b834c,RU,3a68590d-7de9-45ab-bd88-70b128640607,38.2739,46.7055
3f8f81e6-3383-43b4-84c2-40738c0fbf64,US,e25b83b2-470c-4eea-b20d-9ec2c976d34c,-88.31476,36.61033
2de93c22-87a9-45d1-a7f7-a734bee35463,IT,ce8b7e7f-773a-4734-8138-abc530599661,14.72443,36.92574
0a8e4dc3-3cf7-4295-a432-bdae8d677d62,CN,c00ae55a-3161-4668-8a77-b6b1b58d6400,117.33333,34.85
a038b562-bf98-46a8-b793-a4381e89ade3,CN,c37447eb-fbe7-4cd7-b571-90c100005f2e,"}El6d0zd,",35.64889
f17f9682-5f0a-4f1d-ab60-a1d8e41aabfc,GB,15266bee-eefc-4aa8-8cb6-a31b7adc3b87,-2.58736,56.56317
3b585a6e-75eb-4c87-8771-47c73d9a6345,NL,f2f02fc4-ee9d-4270-a262-7814e7d7856e,6.76111,53.16167
88705fec-08d5-476a-9b4c-754031a29af7,US,ae8e8b92-0cfc-49ca-b3a0-80c68a900925,-93.263,45.0408
4162a01d-6b1d-4627-b1ab-4ab42477d57b,JM,1e2b1a7b-e8c1-4864-8de0-251a5a100075,-76.78319,18.00747
a3a7f759-17ad-4e3b-9b05-612b0d04a8a7,BR,10a113a6-6b68-4db5-9136-17b8f2a45f6a,-46.99583,-22.97056
2dfc8ad8-b4f3-493c-ae23-52552915a1c6,HT,f00d0143-5602-4229-aec4-da7e879097c7,-72.09391,18.65297
1dc3adf4-702f-48f0-9d77-5822c89e7d55,RU,cf9390ef-5bc8-4837-8b38-bd3c5c88d6ba,53.26023,54.39304
84596c3c-a71f-4273-bac2-037b4c19f93f,MX,d62b85b9-0922-4657-8524-f81c8b85177b,-98.1664,19.32932
605c8e04-a469-4b53-b9db-8997ccc73bd5,CN,73354143-3257-4adc-9668-7d511e3300d4,117.27583,3N[6[
4b9702f4-a1a6-479a-a80d-4f36ecf46595,RU,a27fe830-3a23-4874-bcfb-85d194796225,35.90057,56.85836
33c7650d-16eb-4ee3-8d2a-a9d24131050d,US,cfcbdc76-6086-429f-b869-5bdfe5481427,-119.0376,34.21639
ee24dbc5-920f-4854-8480-30554772bd3b,TZ,663627cb-efd0-42e4-97db-9f64ba78e93b,37.00438,-7.60361
921087ad-128c-4ee4-8d13-c0add8553bcf,SV,77d0884c-4aec-441a-a377-bd43abb9fd9f,-89.71472,13.73417
8e3d8b95-342f-484a-b946-d41c9365f56a,AF,40d9809f-d398-4059-911d-778a09c0f2c3,65.93249,~/`$b\
